match_id,game_creation,game_duration,queue_id,blue_win,blue_top_champion_id,blue_top_champion_name,blue_top_riot_id,blue_top_puuid,blue_top_rank_numeric,blue_top_recent_wr,blue_top_mastery,blue_jungle_champion_id,blue_jungle_champion_name,blue_jungle_riot_id,blue_jungle_puuid,blue_jungle_rank_numeric,blue_jungle_recent_wr,blue_jungle_mastery,blue_mid_champion_id,blue_mid_champion_name,blue_mid_riot_id,blue_mid_puuid,blue_mid_rank_numeric,blue_mid_recent_wr,blue_mid_mastery,blue_adc_champion_id,blue_adc_champion_name,blue_adc_riot_id,blue_adc_puuid,blue_adc_rank_numeric,blue_adc_recent_wr,blue_adc_mastery,blue_support_champion_id,blue_support_champion_name,blue_support_riot_id,blue_support_puuid,blue_support_rank_numeric,blue_support_recent_wr,blue_support_mastery,blue_avg_rank,blue_avg_recent_wr,blue_avg_mastery,red_top_champion_id,red_top_champion_name,red_top_riot_id,red_top_puuid,red_top_rank_numeric,red_top_recent_wr,red_top_mastery,red_jungle_champion_id,red_jungle_champion_name,red_jungle_riot_id,red_jungle_puuid,red_jungle_rank_numeric,red_jungle_recent_wr,red_jungle_mastery,red_mid_champion_id,red_mid_champion_name,red_mid_riot_id,red_mid_puuid,red_mid_rank_numeric,red_mid_recent_wr,red_mid_mastery,red_adc_champion_id,red_adc_champion_name,red_adc_riot_id,red_adc_puuid,red_adc_rank_numeric,red_adc_recent_wr,red_adc_mastery,red_support_champion_id,red_support_champion_name,red_support_riot_id,red_support_puuid,red_support_rank_numeric,red_support_recent_wr,red_support_mastery,red_avg_rank,red_avg_recent_wr,red_avg_mastery
EUN1_3931887922,1774905388334,1097,420,1,6,Urgot,one chance#fgi,Ly2ToJ0qjOaF_sew3UWokqn-hXNEuFQcWjq0mDPJUJt9y6kKcfNPkhljj7bTYQhn8Ndd5lEEfVnG4g,0.0,0.7,927616,102,Shyvana,PavlucciMood#4692,4vE-7tnY5uwGzBGtQDqSbBFecjeeXeAuzXSdfU4S09dK6w69XmSxJg_ZainYsKoga14-19Wv2CcymQ,0.0,0.2,9649,157,Yasuo,No Cocain Here#IRON4,w-V421R8WNEu2FlxpELNAbmDN0pa6trEsD2POB5xT_BRaSR0wV6ZHi1yfD9XhKybvwncO3SF9oYN-w,0.0,0.9,13609,21,MissFortune,Prigo#929,5ypDpinWyJSbzK80VltrOQp5nvQDzv-uDN_5C7IoEv1j1jQa80xcw0PFco4pQtSbGEkbTHUny589RQ,0.0,0.6,97567,57,Maokai,oliwier123Q#EUNE,RK83G4wYsZQl1c2zCmYUsumlNq4Mjc9uyD7Sje1Ey5EcYmfYAL4Buz3HFCaq3pK2l4bh9d3cY1IE1A,0.0,0.6,7172,0.0,0.6,211122.6,14,Sion,srkikin9#2004,Vy5FE9Wa7qU_9uP9gX_9wIcDV1OfGSakugc6YoB4C_6nKmjdoD2nFvWdDkvcS1M0bsy98ROAk-x2gQ,0.0,0.4,12314,24,Jax,Dzoni Esref#1312,RmM3cYtXwfc6-lUMheDou66YleMRoM3WKEMAvdpcdAx6m54JHOaS7AeJ8vuTmbYnJMOvnUvtdSIINA,0.0,0.4,83537,800,Mel,spectator#9711,W_e83zSieGq8hVxna1m4svzxHc73nXgp08y_F_XqSGKIZfH51Q9NLJvfYQzL5m65V7zssFTWPEUHeA,0.0,0.5,204178,51,Caitlyn,Harry Pothead#swag,qY3ZxNQDTcSv7Hai0N7U3lZ5XtOyhOVn9duW2TR7FPnf39F0EmJFw1n1bVCcEugNmmvQQVda6pTs1g,0.0,0.3,242584,143,Zyra,Elziar#EUNE,aviutzF4eqbpbPY0pXRsAokUQAHXCgwd9fB1Dho7jSWKj6ObmF_p5I4RYtzg5HTxzaNZKqPME4HMJw,0.0,0.6,71479,0.0,0.44,122818.4
EUN1_3932190201,1774979912339,1862,420,0,17,Teemo,różowy szkielet#EUNE,D9-UkooC89TZFSLPNpxVXlnxwQ6wwtsudrfPmStql7qlw9ikcLgwgOqLKoUJi72KecUDSR7RZev_Yg,0.0,0.7,147709,102,Shyvana,MONKEY520#6393,sW02q_mww4P_UHo3Pibmj-_H9PQoEF-8jgeV6jJDBwsrddq8pP6jLNazj1sXstUJebN92NSwvESrkQ,0.0,0.5,15651,800,Mel,śnieżny szkielet#EUNE,hlsGsf0tm3hYk-zM5sUBKAoaCSPihLDJ0mtViP927SXiL81hXtLuqOlzXykHlUsv5-818lM22GKDzQ,0.0,0.5,8032,29,Twitch,Noc#5430,HUzuXFCjxKcuzEJo_cuWUbAeAqlAndt4bXcEJtV1pEVQTIL84J9YHmaStPYN4HhTiynJs2Krk_7oqQ,0.0,0.5,78757,147,Seraphine,Protomistil#EUNE,HSkKwC3SyGuZDjgeWMZgLqiy39i8NjrjMaamSG4f82B6II62O0qUClyG2FPxjzW35GD7NYa4wx2fGg,0.0,0.3,164072,0.0,0.5,82844.2,98,Shen,SpartaQ#69696,XDekCkmu1HR_u4SsMhJ7vFrqP8PNqrlyRxQjHPukMM8XEAb4-bN9zVbnzeGWEq3149Y5z68K4DHPUw,0.0,0.6,28580,24,Jax,Corki Wałęsa#NSZZ,l-8nTTDQuMSqiYDF7YxPCc0Lucvt2lrweeM7bWpOnyeOYFQGcJ4Qcu6ULqFrSZS8w7EYQJ2cmw5-8w,0.0,0.3,123423,166,Akshan,Bruce Woyne#6969,i_Ac_CGRTUTVwA645tQ3BkAcTiPIDj0x8IUB8I3Quyj_BV7t3G55s9dcIoyrNnt77E3nebdqT32v0w,0.0,0.4,189803,157,Yasuo,NoCCnoProblem#Lol,nEY3VuzTHGcqX0xrAQS3f7rcJndDZJRKvAdwgJBIcLqheBii0klu-0a7HJG5zugckRon231wAp7yVA,0.0,0.5,89131,99,Lux,glixy#EUNE,9rKLfxpzxAvy1Qn6_DGfqYW1SIT347WfqP5ZObpR1SX2MkTkkDIPCzgbUWf2TtSSb4JZUCO7A0EfVw,0.0,0.7,29934,0.0,0.5,92174.2
EUN1_3931628670,1774876911477,2729,420,0,516,Ornn,KECSKEcsirke1#5406,IdpoXLIbJUGHZwyshKG1qdFJ8vN95cpqjnt_dgmhwllkMDe9PsJhULdBCka_jSU5eYXv5P-78e_MGQ,0.0,0.6,10671,11,MasterYi,nedim#EUNE,DBOwTuzsZi0j_Xx_YKJSkuqWhko40h4OzgIiRmsTjrO1BEe9hMsG2FziLomesw-WUU5ELuSWK9UYMA,0.0,0.4,91895,13,Ryze,ak47#1921,edmc45nZMHKfxqD1HHgWn0rQE_3XCJnM9ebz7Vu2gHtq5VUCDHKFkRNfjS80Tro_Kh1oF5KZbNWuIA,0.0,0.3,23912,99,Lux,PropagandowySwir#271,eFZM9IPFkB1x9H7nee4a0ppXpAnQwkkx3Pa0iIB0DiPNSJWG1sUBxInZhAqAIN1JWOW8XgeWCQLedQ,0.0,0.7,17503,25,Morgana,Kilinksa#NOXUS,fTW-WeWaSfKxpzwsG9tQV8BCVhXrMdvfyJyOH6bwFl8a5wjNt6BNwK0x3HCIhx0q8EPMposnC6wvXg,0.0,0.7,8464,0.0,0.54,30489.0,5,XinZhao,Knopers666#EUNE,dtfxgUNUTfWKG4LFBqQfBY6q9ySY7gZaXYVeo2ClGYOi4W50Sk6yPv8dvXhc_y_adH6HniFwP2dEaQ,0.0,0.2,86155,203,Kindred,nemanjaradonjic#BGCZ,ogDmKTdqrmb85wLdawGsEhzOe3M2ehcTG7eYgpX4RB2CL45Dx2BxUPbRrhUMFHriDitTaScpSuIO2A,0.0,0.8,31736,84,Akali,markoarnautovic#CZBG,Az3FLSpa4qiRGfcbwsLc8I4YYpjldgnhAWGN2ZUTI8R-gNRKKFZP_6bFJKKt8CzrxVYAsQFfEVebjA,0.0,0.7,65907,96,KogMaw,Casa Padrino#1969,TdRg6Pe7MD882kzKNbfORkoSH_1RA-rBZe3etU51n0G8ikRS9UnfhJBuFL8aqjTV34YdhPpnhM_nJA,0.0,0.4,87383,267,Nami,woraszek#EUNE,1QBzTFt203Mgo53KUv3udaCJjDwWdFe35PcAANi8rs_pHSzdkLEbmNNByFwXeYLUWW0X3PMTxMU5cw,0.0,0.4,6013,0.0,0.5,55438.8
EUN1_3931007371,1774745925727,2758,420,1,904,Zaahen,p0oiu#jkmop,vQx5rkE7DGLn88-xvjJ34mbiUL_kBeIxNldp5jzh6g7jupOdCp0lky5tiatzoEoIK8OWDBoe7EdQNg,0.0,0.4,2321,233,Briar,Rylio#80085,a8joR8xjv7SNnl69ys8gdPbmPcyhEdsr2OzYPTV7ltuSs_k210_oyOP2GFTmN1ZAU2RH2baEySRtUQ,0.0,0.2,81971,131,Diana,SaintMichael#77077,QsMzvjLaLCbFTxkd-pO0lMW-vL-z-hhMrf01CAn-Ksj5FpE5IUw7Au02PLjT_-9-YVZnnqQRwYXeog,0.0,0.6,472018,45,Veigar,Nightripper#0503,W2Yyy3ndjpWTgZ3r8qy-67_8YWducM9WmvYI6raVBj89shdKQS_jDKO02SuhfbwKzZkRjBBooUTsYA,0.0,0.6,104115,99,Lux,UROSHENZ0#EUNE,WdoMeJA_eijil_l6hUfb2vvZZC0wDEn5n-ghpM3WcJ_7KjJfcd4QcZN1uYsNvxNzy8pBdngbTQNYeg,0.0,0.3,12880,0.0,0.42,134661.0,24,Jax,BronsonCAG#EUNE,DA7KPndUqi05dedvf9Eps27_YYLLUjFhhyuUiqMgoIDmHFfsMlO56IXYozt43_rcoAfsPhptsJjKEQ,0.0,0.3,91564,104,Graves,Richard Watterso#RATS,KNgipI2Z79CAEMz98jjHyEi2aMtL1p6bPNXkhCYjJ-j67grWLkY66AkTamWt-wEUKahJ9xAxtgdRKQ,0.0,0.7,8443,105,Fizz,The Greatest Man#8717,t8Z0uybBrh6pZmZb1YVRF9mC4br0gd8HYFIpNSgQtHbWinPTLvwruRVrvpFXNRV0d7jJcBwOLCylVA,0.0,0.8,212173,21,MissFortune,Thistledowns#EUNE,j07CeEM5HPW18OL6CeOjSYMoQZDANVfzkpAERoMfh3yNJSW3IU4B7TZcX8u2OU0xLW8F4zvWARwx6w,0.0,0.7,112514,25,Morgana,Ikα #EUNE,YnLgXYVZUr_0T8ZsAfV79QQPTgUXAnQKB7QZW4my5VCWGRlTKXwmPA6mV6JmKVwOVIE1UBTlKBY7uA,0.0,0.5,56203,0.0,0.6,96179.4
EUN1_3917822834,1772362854393,1698,420,1,516,Ornn,XxBlood RaynexX#EUNE,FpkcnTQ8XmHHiMBNxoRsRBRapgfunaeciaLJNLd7Vuk63L654ZGOpJd_TjDKpM8Sn4eLYkXjF9Uccg,0.0,0.7,14410,517,Sylas,Oleq16#8676,wzKtNWai65vaatQgNu5M1oeUbjE0_OJvTP7rO3IwgHrxEBC-DCdP61wxtkK2S7_jucKq2_oNkEpiug,0.0,0.5,31916,99,Lux,KetsukiHoshi#UWU,x5JehuHMLsJ2qzxSGK4VNTNdi7-LXN2qWNyYZdI0ZE1w_A-IvFso3XIhKHCV3Ei-2pI6i7ks9SG3Bg,0.0,0.7,69637,51,Caitlyn,Komornik#cf3l,Jkwr2E1w-_2Y-cj5KDGtnVfVHTWsdygOfwQKKNGeIZqPCzJIi9rKpd-85XnZ785tedD9afqSA7eupQ,0.0,0.6,29586,518,Neeko,PHΛSE#BMTH,Pgaf_vchSn3s0y-xoffiw_YW5AYvSai8XhUN6hsF_awClf1GGntvXmgQAGhwEYMsRGcb_EpGo8jaTw,0.0,0.0,17417,0.0,0.5,32593.2,86,Garen,Włochu#EUNE,l8aFmuEXHR3lFzDzZ5ozg-4lw5OmMlUqkVlrqDNIl-Y0JWtHRIR2f-tf-PfXj8zE6pdUfT_QXf6Vzw,0.0,0.7,30896,56,Nocturne,rizzzzzler#4664,tXXo2mpkuSSlEl3wh8RshSAXCnGYvT93-40okpyQnehaZu9JEKxv__2JspzbmL6QYjThDYjch4hSQA,0.0,0.3,658,75,Nasus,marija646#EUNE,VIL-PGxqGP__dZCy25jxPtp1zpCmFW4wiSdBX8uqVS2lua6Hatru7AHnP0ryeHrU11doPEIKAcWiSQ,0.0,0.4,73929,202,Jhin,kordix00#EUNE,1u52lhfEA9IblSzdBTRG0Or2DSabXyn5YIqIbqu-JiM4T38IQWWoI6k2vokfPeqgBYNyCyAvs9qqEg,0.0,0.5,265352,50,Swain,bigdan#2006,oHZ_LY2tjW42TDwD9knzVq39KRrJEv2EFVVgBy6VES4A21O08xFVKKu3NAnh5O-P3klt3tV0jRSY-w,0.0,0.5,33973,0.0,0.48,80961.6
EUN1_3932008447,1774951851293,2513,420,0,777,Yone,fallen fool#mwah,Br7UFSYtxwiJGji3P7Bx15on4rLG4mQ5y4IOx0lGFRD3vpZjGUTXyHUgV50zs_HBAGVI9yhQKfaEbA,0.0,0.8,23871,24,Jax,lol#ggg,lX8MAet2Q5AdmZPTRkcDLCcjFgYJxLJpfWnpKwLblvtjesw0d4ZnMNRZ4cs0S1eo-dvCCj0IZSrk7g,0.0,0.6,2172,268,Azir,qrabik#KMH,EpcrN_A5kHW5PaEnp85Fuq7UVEjjkFGWbnxfsZr68DZrv3L3Aky-oCCn5T65o-ICYsBD70XWnojRWQ,0.0,0.6,17913,21,MissFortune,jurdopsy321#EUNE,vQZ4WhpOogeRiPi87mytz5z_7XwP24cehMi43OURsT4-xH-JpXFwOuF6wdioA56cVIc1S9STNitpxg,0.0,0.5,51589,99,Lux,nikfairoudios69#EUNE,DIqL1SflYb9RwNVCruN2Hn7jVaYEovHuZU_LiaRX3KqBgOMmLuTvLJ8AbsXALkOKVT6I6RFg9yQydw,0.0,0.4,240078,0.0,0.58,67124.6,875,Sett,Phantomninja25#EUNE,AdzpOlBqB7QboHED6NP6GwsXPW9Vlu5y8BJM6f5eINoXQPtwnnjOuXaKw4PTlYQDtZhtHnqRamjV8Q,0.0,0.4,126982,33,Rammus,xdarsonikx#EUNE,y-q7VjukU3yub7aOIo2JsIIU1z3CNPD-wtjgu3Xf550gL0h-iZoWbum06Mj2jIpfLI3Dn4KMjcIPpw,0.0,0.4,3454,127,Lissandra,Rage Play#EUNE,bIfIolYG6mLNOWjBOSd4Nga4NOFdMZ1oBTWF04euypFISOb5S4Wmgne0pmsjGZ7bcJQLyChE7NoJuQ,0.0,0.7,249037,222,Jinx,leon ase#EUNE,IZRz7r7ZXvANamj_5Z9oQKVSMcPZRl5jeNkwgnHYtR_iAQEL8ptOCXlhqS0Ef1Q5PROQ06dfjeGVpg,0.0,0.3,310041,800,Mel,Miliann#EUNE,9LuqSj9pU192aSKVExDBM43be63-HQZwAnPqhXeCOkY9F_lBb6GnbxLxKuUELD-SIgzQ3a9Oujgn5A,0.0,0.6,109352,0.0,0.48,159773.2
EUN1_3930662467,1774707081422,2054,420,0,86,Garen,K2Velibor#EUNE,k-8FPWMjzz5RN-023tbvMH0q4iJ8dsyVE4W9c_BXgenSeiU06HHnEwIRdQybH6NaV6pLZI4L_v5w2Q,0.0,0.6,847651,75,Nasus,Picusinka7#7777,Ez7-JnFVSPfUIQqoyltziLdz0PEsVs3a5GyM96fn_g6-8WIf6ZCOYPta2ivTxBB3bUHhs_gTM_WjXQ,0.0,0.5,25555,777,Yone,zarawlecinozyk#zyd,GbYUlc5efYfegW_o9SCn1wbDqWAzDHSSPu1xMODTAgkWKyJE5eVfVooAKtrZv77lj-7ZwGJUO-TFzA,0.0,0.6,137355,145,Kaisa,Epicetus#Ise,hs72T5qcHJixMqgrBW4BlMH10JEhmMSyj9vTD4NjeOEizhdzyA-bNiei7WByfFk1EEb_B-GFtuhlYg,0.0,0.2,44965,111,Nautilus,TURKULET#EUNE,WocNWdmh-h_OxMochC_K-Q6a2Pib7SWcy_qKdjfJ5lk2kEj_QXwYj-HIBXdpj7TVoCxotvFS-L3ffQ,0.0,0.5,54361,0.0,0.48,221977.4,6,Urgot,Rolllax#EUNE,PSCHzORyGLJkSe3fMVm50y_0jNBibEf8zV5ffuRZ6F_LJSOTwkC15JYMA7qjyQdBEK5-Zfx_ot-qWA,0.0,0.7,9159,20,Nunu,Perteleu#EUNE,_x9OpUUhaJLZKtqkoQiWkUIVm1MXd70F7wcXHtgqfW1cDcpXXBwAdohhIXZKuzOwpVObpc5AdOXb-g,0.0,0.4,17706,800,Mel,śnieżny szkielet#EUNE,hlsGsf0tm3hYk-zM5sUBKAoaCSPihLDJ0mtViP927SXiL81hXtLuqOlzXykHlUsv5-818lM22GKDzQ,0.0,0.4,8032,21,MissFortune,ASLPLS#1192,FemPRMLAYuvK9hCx_968Qi4NI4q4rjDlyk_ksBX-cx7xol98whgt7ty1mH5oAaZrWcA7PaTPxxGFhg,0.0,0.3,174384,89,Leona,kiskoheKC#24173,RCeML61HuRnRmiC8zVvAzDC0QSM_tVHXYxVxAiYk_csWrUGaa2F8iDt2MHlgD9zYiuAIUpuReK0NUA,0.0,0.6,104458,0.0,0.48,62747.8
EUN1_3932090192,1774967652093,1337,420,0,41,Gangplank,UmYjMiGrZyBa69#EUNE,86UdPtnUsRSuIOKz0wW9EWOV63RWpTGOVeEgH04hxAALStg0dOrCLI9ajIA-SAPZTzHdwGF9l9qlRA,0.0,0.4,8993,120,Hecarim,rudi711#EUNE,Mn0U_TqN1vZcQEMBEXnE8U0O7b86KvTDwFo3oFuz3jxMfakJwJN4Kg3YswR4-OXrMF85zp8YR3txNA,0.0,0.6,153021,4,TwistedFate,broski6999#EUNE,frJ0zRTE9KOFPa3OfrdE6_mAgKwswn0zagZvq-HJDreURJ6qQEmu7yIA9aqKLqSln1W6rNoJrsTbAw,0.0,0.3,36645,523,Aphelios,jigglefrtboty#jiggl,x8qVJ8NkM2Ek2mzSdk9pIilj78iV4B2uLbZ7gl2WplcTBy7c7A4LBlXwSKXjqs5bWOIzoEUxKtSM4g,0.0,0.3,164892,111,Nautilus,Alonnibs#EUNE,W62n-Vnh3TpgVwJvh1Zq5VijnFwvhnAtkNb3A_eDP6XNSKE_IdWd4sulrYIAB-h2Qy3kDqEaqZdwnw,0.0,0.3,67682,0.0,0.38,86246.6,2,Olaf,Szrex#EUNE,K-BajqKmotpLn0iYFMl8YpiA1huQ8CdAvh0aW9MNM73HkSwhY19_1FdJuh7glbk2-Fk9y8UAyIMNdg,0.0,0.4,29948,234,Viego,NachozPZ#3828,tyNli1nAXhsjRyqvRc2yg4FObHG9LgkTu8k8dWQNKIX633g65Ud9MlNVBIOQQzMHPHd9DBc0MoO67w,0.0,0.6,48693,103,Ahri,Werciapciap2#EUNE,yIGo6KCnFMS5ZgIrr-4nfS07mRcEeAB3zgfM7Lx4GYHFFA_B7ISlkie4djgKpJPn4477DTGVUNcHpw,0.0,0.2,16992,18,Tristana,TortaLovers#Mynga,awyoRZ02NVt-W-7for6VpSFd3ioS0uvFBSs4nHcgBdVgHUiBGgRyHXfYv13M_9V3nzMs_DGLaEHZBA,0.0,0.8,3085,267,Nami,TortasOverEvryng#luvs,mdzXMaAgN6MLmgHkfoMawz8bTnFbTfGUjEabnALZpRsRTSn69Fm3Y28HjIba9SM_47ikZIGWpIdR8w,0.0,0.8,3593,0.0,0.56,20462.2
EUN1_3930710475,1774713173468,1151,420,0,48,Trundle,alex121#6159,2TNi6knKvnCQ3KJ5MQ85sO_FjXvT5TYri4Si0Pp2Y0iCsf5zrE_X1BIWvg8szBzgAC1FkysNV1Bs1Q,0.0,0.5,53408,25,Morgana,Gravey Alone#EUNE,r5_ZthcjysU-gh7wsYuhDMKpTwvU98P67JaqgEOawCkyh9oYGwkkR3zQyWkSPWqlu-styYYM8aAHew,0.0,0.3,430919,103,Ahri,Ciapaty#warit,OQoKgoSCflxn9mwgZGyzBMN-kNAit4w6-PeRwAH_6pC9dH0lbYnButFDLuyh8cecaJoHS-LHRnF-fA,0.0,0.7,17780,360,Samira,Doronthe#doron,mt9Kn9rYnOOXy3cLm20i-lNjg9t494cw-Cl6j2hC7OYvgYm4lrvMOaJWLLDxyGxpUInQdSDeLK59cw,0.0,0.1,192078,800,Mel,ｕｎｏ#12333,v93XE2F3xDWahvR0YErehuqn6Im-L8_Kj_1R5bLiLi_jL_Di44qsdstEcgMxiC_UY9DoEZD8uIqi-g,0.0,0.5,491,0.0,0.42,138935.2,2,Olaf,patititi26#EUNE,w8v7Fz-wdRkKfYc1_V3I-2KBX9hBSSXEhIJ0tlPw6GkdgIDOA8JriXAyqpt7IwlLkuZDc34FW4vkng,0.0,0.4,1114,24,Jax,Fortu The Danger#EURO,g012nicuf0APZLf_n9xFgkKVgCgmecIaqXUZ4-lCZ_Ga4ZnSjRibfXKXQA3Hj-k-IXIwihX_KpYLRA,0.0,0.6,73346,166,Akshan,Ðishønøráblé#EUNE,f6JMWVsw3HOjuqgQQke-erbxFZFPQbJNlDtTAfSppRlxT2fBYoPm9hQOgvMput9kgzcrcxGNtlVkBw,0.0,1.0,62758,51,Caitlyn,Master Mike#EUNE,yASxqM5cRO0OtlIL7e4Qtjba4TlN82nXd1X2QzpKrFGEiUVarJh783rRzOafRicxRFuHIO768A-SrQ,0.0,0.2,92725,350,Yuumi,ΠΟΥΣΙ ΛΙΚΕΡ#1612,uaiKIdfAIwdLaNVDZXTVAcgqZ48fNqGnTFsmSl_XtasoNpkETxCIPzzNOPr3MYejYh7npox98PvrQQ,0.0,0.6,9378,0.0,0.56,47864.2
EUN1_3931874738,1774903925961,1926,420,0,24,Jax,pomasujmidzika#EUNE,0i8AOGlP2mGCmAU3P2S5-cDU0xkd4o2fNc-PxhkaZ36HUQ2Q8DAscMoZ9BQLiyZOOgdTbK22astljQ,0.0,0.4,5039,17,Teemo,AUGRHE#EUNE,0Xm4VXJkEqs8H_R5tA4rdV1-64bQXTFZ665trTOGwaeZY3LBDMRcMMZi0t7Qn3wLC65q-xfmuSWnQQ,0.0,0.3,425536,45,Veigar,Kensik#EUNE,P0Zq7Cdrswy2WgWlXCgjTXEUSk4Om004cmMM3rbgquOK0vvRe03dEPsJV05Nx-E0LVSzVdQBhYnPXQ,0.0,0.4,13755,21,MissFortune,420 LT#EUNE,QgimDQjNUuc9ZMoGuf-5_mSpj7CzOsurucVi2KTTOKWVDg8z908UU13WM0I9aL0e8a04HMCSps068w,0.0,0.3,546712,25,Morgana,intothemadnees#EUNE,frxT41SIoezfBFXqLxv8QrZ3LKJLfLJeDfZXs_BqIexNgzDiNFTK6hVp5aGj_wkcbGetjSa9I92U-g,0.0,0.6,59065,0.0,0.4,210021.4,777,Yone,ADHDNeon#MEOW,zsxWatsWprAtHlewSM1C6ow2b7q3bIjy4yR5VdebWoSwelECYdiXvOzXlPPsIjKwFKGhC5KXX1ySUA,0.0,0.4,30082,11,MasterYi,Devolious#69251,WmVgrge6jY9-S3LHhDGe-ZjjVZl2ojjsSDW8lf5UW1Hh3zfuGm-jbfyUTmS1iOevI1bc6ldFgq9OmQ,0.0,0.5,100812,157,Yasuo,SamuraiMax#1609,V9CPeBOZAhxywZPjtASj-sZpKmoZxRlg0_LLrVhtmnc0GQqaR67SLez_hl_qmdZdS6otXxWk6uyiLQ,0.0,0.2,453840,63,Brand,SwegYOLOmf#EUNE,pbPygLvwxV903jW_GRyBF10kpdH-MPGTyBa57uWFWrpDyU52uikNDqfS520F4LYswG_YV_SlgF9tSw,0.0,0.7,3283,800,Mel,FiddleRyzeStick#FRS,_cC-rryeShmrYd2ZoOq6AQ--cS3honpYFd-BeWpxafIK_GZsRCOHo4DdQL_mojPtP_Mq_UYAD21inw,0.0,0.7,137929,0.0,0.5,145189.2
EUN1_3923219140,1773328337070,2402,420,1,157,Yasuo,BUCUKULA#drkic,xftVVgKFzYx3b_V9Hi0QJCh9dDOA7fc6afyKaJkPovP8rvqHScpWxjxurDVVv8CAdhpPkki9AeBQcg,0.0,0.7,369914,36,DrMundo,Jochember#2613,mWQlFR7mGG8PJviO_qTIFeWpn7acV-OlgS3d1oPEAgmV8X-qM4xMZ523ZwkfhdFfJgelg7ilycOwKA,0.0,0.6,74563,777,Yone,kuran69#00000,hyhnWvocZyVX-2SUTEvLzyJ5Anox1DeUvNI_uZrjVMAHJZ_KiQswwBOjpOCDikyUzfYrAjASXOgfiA,0.0,0.5,77264,360,Samira,w0ndrful#s1mp,KpEL_zXByNOApyR-G0Azm2FgOXx4iDgjGV-hjy1e-Hux6tDo21U3cqqgyonjoDAKe8EuFo8gIbQCBQ,0.0,0.5,227721,112,Viktor,FunnyManSK#mirko,YDDJMZkJPFm2GOQlMXxI9_uoyBynEYeQs9Hf0g1YuLF-ZDhaqMGj0IMYZy3qMSLsVCkT0jsaMfezQw,0.0,0.6,32616,0.0,0.58,156415.6,14,Sion,czarnymarzyn#black,h_wwLS-fLudAXfA3YODLPvA8pNqjWIxXrNmFNfBYblDpRyF9q2S5BKjegd6W9YenjGKU0WTdbNZJTA,0.0,0.5,6160,56,Nocturne,A Legendás Bifőc#RUFUS,_0COzeUsNOWMvLNPmfHbyO1ASdj4-XWkg4Ye5zJ_iYM4WodTgl8rRIvvQNmxWeMicXhtrrofCeXr8A,0.0,0.8,77211,45,Veigar,NaKurwi4mSalto#2407,4KnIAB6AlRHQeLYwnKob01ZdjyxyZB4b81jnByjDm1k0f-wRypvw2MchtmQLVJqXEJ7R5NJFWLXD1g,0.0,0.3,75280,18,Tristana,KOSMAS#kvl,N93U2-GdRd2SzdjuSmIvX52S9a3VJPxOIm8_irDKjjp36OXHYgTMtrzB4i9S5WDPlGktP9wfZ9u38w,0.0,0.7,11952,800,Mel,hkalyterhgydaa#jojo,slvtyfHoapbOmca19fYuZWCnKUi9K3RQIZHxH2xt7yF38TJ3X2ZKm79wss3jpEckEw6iteOkgOTpkA,0.0,0.5,28905,0.0,0.56,39901.6
EUN1_3931818649,1774898810987,2261,420,0,2,Olaf,Kristyne007#EUNE,NybeoAyZ_xxDCENQM83gXr5WDXkvYexnV0zLKbVYXFyrTZYi8NoZqH7p_No4brsdcxGWzbIarwg63g,0.0,0.3,2022,19,Warwick,KrissN99#EUNE,p86gJx4ChbauhlvfKrXd27H1QAUe0tkIRiQdZ50Pwf1qOCY9h4mFTARL8A9jah_21FmL5ywuYf0-MA,0.0,0.3,293670,31,Chogath,Deestroyer#6862,Oh2WpVEwOzlEcoaFhJ8IQUu4BICuCl86ds0nT7fCEW9CU7cvHXVBX9YnPD2IrDiSkYoRwTQXUAGkaA,0.0,0.5,3013,360,Samira,IdleDrossel#EUNE,oq8onBCzmTBg4p9YzxhTM0Pdmgym3rD9shzZmpkdmw8-DJpvgP9BLiIHwsU17D4JlRyAlLMyUjRZ_w,0.0,0.3,47948,800,Mel,Zapandowana#EUNE,ZfZ--JfFekjabEmQOF2ciX-nEhI92Cz6LWpiKrT2PsZ6AIWSNa7Punu1vJZNKVEpWSgp5Nl-C7M04A,0.0,0.3,172619,0.0,0.34,103854.4,887,Gwen,mohamed ashraf10#EUNE,oc_6rgIjZyxgB6eDmLx7x_OcbVNqmm3_kFhJ7uRqxgutKxhfFkbXkICiNWWHWQIsvtS7jecoviBLHA,0.0,0.3,19186,32,Amumu,iTzArOzZ#EUNE,zbbHr0kCitAjoKg0LRlHh_uQJx1iXL-ne-JlQYTh7CFaSYqdjZF0Q8B2k4hZb63-a4GIsRhwugD_hA,0.0,0.7,4946,777,Yone,Kaprysny#SEXY,Gu9IpcMHqlnRGRsdulvN_yApYOS92tT-hX9lYQ-hFcZBiizp7vnOldl4y9rmINviqE0KrAf4o0LPTA,0.0,0.6,101185,222,Jinx,WapAlekos03#EUNES,WMyrVfPJUBD_a_DkJe-mHjU4233JbWBgYo4asZ5RhnLqlmkrdetuIYXgDHSZp51-9S8XtFeSGzPuyg,0.0,0.2,75028,267,Nami,AKlumpa#csecs,Qope9QyXrKEIQl9DRuP8iW_j2L1zjkLg42pnsgSp3OpTZzlNeQXjSa3FDOrIXY1kMU8Ijygq2PoEkg,0.0,0.5,10892,0.0,0.46,42247.4
